PassengerId,Pclass,Survived,AgeStandard,FareStandard,fare_per_fam_member_Standard,SibSp,Parch,family_size,paid_fare,male,C,Missing_Embark,Q,S,A_deck,B_deck,C_deck,D_deck,E_deck,F_deck,G_deck,Missing_Deck,T_deck,DuplicatedName,DuplicatedTicket,DuplicatedCabin
796,2,0,0.8616341201741718,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
797,1,1,1.330561513178906,0.42634584581382245,0.7689846230999025,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
798,3,1,0.37409541019772335,-0.428956853689594,0.01433196826043001,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
799,3,0,0.31863936396437514,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
800,3,0,0.31863936396437514,0.31863936396437514,-0.10463345561407665,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
801,2,0,0.5084880591093566,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
802,2,1,0.37409541019772335,0.447436544633375,0.022529235503616855,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
803,1,1,-1.5010859460440242,1.602777802072835,0.9744371287337403,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
804,3,1,-2.854289576064256,-0.45817052796707836,-1.616801594044687,0.0,0.3010299956639812,0.6931471805599453,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
805,3,1,0.10463345561407526,-1.7480820137744881,-0.9460480495321713,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
806,3,0,0.37409541019772335,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
807,1,0,0.8616341201741718,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
808,3,0,-1.1503493803760079,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
809,2,0,0.8616341201741718,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
810,1,1,0.46925288381280184,0.9674215661017008,0.8122178014999129,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
811,3,0,0.0,-0.7008872251805544,-0.2641469768259236,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
812,3,0,0.8616341201741718,0.31863936396437514,0.6700282966357877,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
813,2,0,0.5485222826980978,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
814,3,0,-1.6866708163300608,0.6744897501960817,-1.5249118469058642,0.6989700043360189,0.47712125471966244,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
815,3,0,0.34623426359988224,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
816,1,0,0.8122178014999129,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
817,3,0,-0.6102946101863327,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
818,2,0,0.37409541019772335,0.7677248816841886,0.31084504379319416,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
819,3,0,1.0544724517700528,-1.7841797378623991,-1.0460398468433947,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
820,3,0,-1.5341205443525463,0.5546534360049911,-1.4543432139031636,0.6020599913279624,0.47712125471966244,1.791759469228055,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
821,1,1,1.4799413890351998,1.4413199787081314,1.0021884714155997,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
822,3,1,0.10463345561407526,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
823,1,0,0.8122178014999129,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
824,3,1,0.10463345561407526,-0.1810582697608222,-1.082411394461098,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
825,3,0,-2.149768904909605,0.8131596275295975,-1.0187934550221132,0.6989700043360189,0.3010299956639812,1.791759469228055,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
826,3,0,-0.2641469768259236,-1.7497499158276135,-0.9602483290741824,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
827,3,0,-0.2641469768259236,1.0024408953397494,1.4863491385003453,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
828,2,1,-2.449128853944237,0.7677248816841886,0.31084504379319416,0.0,0.47712125471966244,1.0986122886681098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
829,3,1,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
830,1,1,1.8627318674216515,1.336088054243068,1.7354219610438206,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
831,3,1,-1.3829941271006372,0.0,-0.8122178014999131,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
832,2,1,-2.530587632891044,0.16935135709662974,-1.0802322745016735,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
833,3,0,-0.2641469768259236,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
834,3,0,-0.6102946101863327,-0.8122178014999131,-0.34511702077433287,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
835,3,0,-1.1503493803760079,-0.49961394225456796,-0.05393211815008433,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
836,1,1,0.8616341201741718,1.387452989487395,0.8673883244205851,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
837,3,0,-0.8122178014999131,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
838,3,0,-0.2641469768259236,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
839,3,1,0.43072729929545744,1.0024408953397494,1.4863491385003453,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
840,1,1,0.8122178014999129,0.6174648767325491,0.9674215661017008,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
841,3,0,-0.887146559018876,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
842,2,0,-1.2975429286165532,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
843,1,1,0.31863936396437514,0.6643789989318133,0.9981769324420954,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
844,3,0,0.5283993014986544,-1.785067996086483,-1.048141011630214,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
845,3,0,-1.2206403488473496,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
846,3,0,1.009990169249582,-1.235440341561252,-0.6321931648249927,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
847,3,0,-0.2641469768259236,1.1503493803760079,-1.0676541832033464,0.9542425094393249,0.47712125471966244,2.3978952727983707,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
848,3,0,0.5485222826980978,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
849,2,0,0.1573106846101707,0.7019141038448024,0.5755659276786967,0.0,0.3010299956639812,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
850,1,1,0.8122178014999129,1.4179198338543664,1.3527270297874319,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
851,3,0,-1.8378802347660605,0.6744897501960817,-1.5249118469058642,0.6989700043360189,0.47712125471966244,1.9459101490553132,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
852,3,0,2.3109913382574163,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
853,3,0,-1.5689196324989263,0.05926734550309265,-1.32403820055018,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
854,1,1,-1.2975429286165532,0.8087331276726935,0.6144088787593267,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
855,2,0,1.1011455083738528,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
856,3,1,-1.1503493803760079,-0.37288050714652554,-1.4452060737574413,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
857,1,1,1.1503493803760079,1.7677613566721564,1.4708521529087952,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
858,1,1,1.42978833594553,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
859,3,1,-0.5485222826980981,0.18076051678684948,-1.3962801113434153,0.0,0.6020599913279624,1.3862943611198906,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
860,3,0,-0.2641469768259236,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
861,3,0,0.9674215661017008,-0.02484561746544254,-1.4351971774399208,0.47712125471966244,0.0,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
862,2,0,-0.8122178014999131,-0.247086727471265,-1.1732327569815661,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
863,1,1,1.281551565544607,0.42634584581382245,0.7689846230999025,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
864,3,0,-0.2641469768259236,1.1503493803760079,-1.0676541832033464,0.9542425094393249,0.47712125471966244,2.3978952727983707,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
865,2,0,-0.5485222826980981,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
866,2,1,1.009990169249582,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
867,2,1,0.10463345561407526,-0.04281151391037816,-0.9687177247493349,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
868,1,0,0.37409541019772335,0.935736948379626,1.4278639955196692,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
869,3,0,-0.2641469768259236,-0.3604300790482675,0.11271661688061514,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
870,3,1,-1.8378802347660605,-0.2645454005017803,-1.7707049829944075,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
871,3,0,0.0,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
872,1,1,1.2354403415612554,0.9607011175979003,0.5878269475872829,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
873,1,0,0.46925288381280184,-1.8981970683388203,-1.344709677316437,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
874,3,0,1.2354403415612554,-0.40216171354547575,0.05327160142791213,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
875,2,1,0.1573106846101707,0.3140323044842253,0.2923197049420637,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
876,3,1,-1.3829941271006372,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
877,3,0,-0.887146559018876,-0.33193567518486927,0.1463366483267877,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
878,3,0,-0.967421566101701,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
879,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
880,1,1,1.7316643961222447,1.387452989487395,1.2683536459185385,0.0,0.3010299956639812,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
881,2,1,-0.2641469768259236,0.43072729929545744,0.43072729929545744,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
882,3,0,0.46925288381280184,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
883,3,0,-0.6744897501960817,-0.29408768415758,0.2113313878783502,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
884,2,0,0.1573106846101707,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
885,3,0,-0.2641469768259236,-1.743107270338234,-0.9045467232513029,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
886,3,0,0.8616341201741718,0.59714609685134,-1.382994127100638,0.0,0.7781512503836436,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
887,2,0,0.10463345561407526,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
888,1,1,-0.967421566101701,0.6281675131201675,0.9744371287337403,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
889,3,0,-0.2641469768259236,0.29719581557974767,-1.1503493803760079,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
890,1,1,0.0,0.6281675131201675,0.9744371287337403,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
891,3,0,0.43072729929545744,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
